audio,etiqueta,nombre
data\outputA\LA_E_2710717_2s.flac,spoof,LA_E_2710717
data\outputA\LA_E_2710996_2s.flac,spoof,LA_E_2710996
data\outputA\LA_E_2711036_2s.flac,spoof,LA_E_2711036
data\outputA\LA_E_2711068_2s.flac,spoof,LA_E_2711068
data\outputA\LA_E_2711168_2s.flac,spoof,LA_E_2711168
data\outputA\LA_E_2711348_2s.flac,spoof,LA_E_2711348
data\outputA\LA_E_2711392_2s.flac,spoof,LA_E_2711392
data\outputA\LA_E_2711769_2s.flac,spoof,LA_E_2711769
data\outputA\LA_E_2711865_2s.flac,spoof,LA_E_2711865
data\outputA\LA_E_2711979_2s.flac,spoof,LA_E_2711979
data\outputA\LA_E_2712198_2s.flac,spoof,LA_E_2712198
data\outputA\LA_E_2712214_2s.flac,spoof,LA_E_2712214
data\outputA\LA_E_2712235_2s.flac,spoof,LA_E_2712235
data\outputA\LA_E_2712262_2s.flac,spoof,LA_E_2712262
data\outputA\LA_E_2712274_2s.flac,spoof,LA_E_2712274
data\outputA\LA_E_2712490_2s.flac,spoof,LA_E_2712490
data\outputA\LA_E_2712559_2s.flac,spoof,LA_E_2712559
data\outputA\LA_E_2712579_2s.flac,spoof,LA_E_2712579
data\outputA\LA_E_2712613_2s.flac,spoof,LA_E_2712613
data\outputA\LA_E_2712757_2s.flac,spoof,LA_E_2712757
data\outputA\LA_E_2712779_2s.flac,spoof,LA_E_2712779
data\outputA\LA_E_2712789_2s.flac,spoof,LA_E_2712789
data\outputA\LA_E_2712890_2s.flac,spoof,LA_E_2712890
data\outputA\LA_E_2712980_2s.flac,spoof,LA_E_2712980
data\outputA\LA_E_2713723_2s.flac,spoof,LA_E_2713723
data\outputA\LA_E_2713751_2s.flac,spoof,LA_E_2713751
data\outputA\LA_E_2713830_2s.flac,spoof,LA_E_2713830
data\outputA\LA_E_2714089_2s.flac,spoof,LA_E_2714089
data\outputA\LA_E_2714273_2s.flac,spoof,LA_E_2714273
data\outputA\LA_E_2714306_2s.flac,bonafide,LA_E_2714306
data\outputA\LA_E_2714316_2s.flac,spoof,LA_E_2714316
data\outputA\LA_E_2714692_2s.flac,bonafide,LA_E_2714692
data\outputA\LA_E_2714928_2s.flac,spoof,LA_E_2714928
data\outputA\LA_E_2714982_2s.flac,spoof,LA_E_2714982
data\outputA\LA_E_2715067_2s.flac,spoof,LA_E_2715067
data\outputA\LA_E_2715116_2s.flac,spoof,LA_E_2715116
data\outputA\LA_E_2715349_2s.flac,spoof,LA_E_2715349
data\outputA\LA_E_2715421_2s.flac,spoof,LA_E_2715421
data\outputA\LA_E_2715485_2s.flac,spoof,LA_E_2715485
data\outputA\LA_E_2715875_2s.flac,spoof,LA_E_2715875
data\outputA\LA_E_2715953_2s.flac,spoof,LA_E_2715953
data\outputA\LA_E_2716159_2s.flac,bonafide,LA_E_2716159
data\outputA\LA_E_2716553_2s.flac,spoof,LA_E_2716553
data\outputA\LA_E_2716664_2s.flac,spoof,LA_E_2716664
data\outputA\LA_E_2716689_2s.flac,spoof,LA_E_2716689
data\outputA\LA_E_2716827_2s.flac,spoof,LA_E_2716827
data\outputA\LA_E_2716835_2s.flac,spoof,LA_E_2716835
data\outputA\LA_E_2716986_2s.flac,spoof,LA_E_2716986
data\outputA\LA_E_2716997_2s.flac,spoof,LA_E_2716997
data\outputA\LA_E_2717062_2s.flac,spoof,LA_E_2717062
data\outputA\LA_E_2717684_2s.flac,spoof,LA_E_2717684
data\outputA\LA_E_2717723_2s.flac,spoof,LA_E_2717723
data\outputA\LA_E_2717902_2s.flac,spoof,LA_E_2717902
data\outputA\LA_E_2717932_2s.flac,spoof,LA_E_2717932
data\outputA\LA_E_2718073_2s.flac,spoof,LA_E_2718073
data\outputA\LA_E_2718283_2s.flac,spoof,LA_E_2718283
data\outputA\LA_E_2718405_2s.flac,spoof,LA_E_2718405
data\outputA\LA_E_2718455_2s.flac,spoof,LA_E_2718455
data\outputA\LA_E_2718475_2s.flac,spoof,LA_E_2718475
data\outputA\LA_E_2718490_2s.flac,spoof,LA_E_2718490
data\outputA\LA_E_2718542_2s.flac,spoof,LA_E_2718542
data\outputA\LA_E_2718556_2s.flac,spoof,LA_E_2718556
data\outputA\LA_E_2718758_2s.flac,spoof,LA_E_2718758
data\outputA\LA_E_2719287_2s.flac,spoof,LA_E_2719287
data\outputA\LA_E_2719598_2s.flac,spoof,LA_E_2719598
data\outputA\LA_E_2719687_2s.flac,spoof,LA_E_2719687
data\outputA\LA_E_2719839_2s.flac,spoof,LA_E_2719839
data\outputA\LA_E_2719915_2s.flac,spoof,LA_E_2719915
data\outputA\LA_E_2720032_2s.flac,spoof,LA_E_2720032
data\outputA\LA_E_2720216_2s.flac,spoof,LA_E_2720216
data\outputA\LA_E_2720433_2s.flac,spoof,LA_E_2720433
data\outputA\LA_E_2720999_2s.flac,bonafide,LA_E_2720999
data\outputA\LA_E_2721172_2s.flac,spoof,LA_E_2721172
data\outputA\LA_E_2721421_2s.flac,bonafide,LA_E_2721421
data\outputA\LA_E_2722030_2s.flac,spoof,LA_E_2722030
data\outputA\LA_E_2722282_2s.flac,spoof,LA_E_2722282
data\outputA\LA_E_2722294_2s.flac,spoof,LA_E_2722294
data\outputA\LA_E_2722563_2s.flac,spoof,LA_E_2722563
data\outputA\LA_E_2722604_2s.flac,spoof,LA_E_2722604
data\outputA\LA_E_2722743_2s.flac,spoof,LA_E_2722743
data\outputA\LA_E_2722949_2s.flac,spoof,LA_E_2722949
data\outputA\LA_E_2723136_2s.flac,spoof,LA_E_2723136
data\outputA\LA_E_2723234_2s.flac,spoof,LA_E_2723234
data\outputA\LA_E_2723236_2s.flac,spoof,LA_E_2723236
data\outputA\LA_E_2723259_2s.flac,spoof,LA_E_2723259
data\outputA\LA_E_2723325_2s.flac,spoof,LA_E_2723325
data\outputA\LA_E_2723410_2s.flac,spoof,LA_E_2723410
data\outputA\LA_E_2723470_2s.flac,spoof,LA_E_2723470
data\outputA\LA_E_2723694_2s.flac,spoof,LA_E_2723694
data\outputA\LA_E_2723767_2s.flac,spoof,LA_E_2723767
data\outputA\LA_E_2723915_2s.flac,spoof,LA_E_2723915
data\outputA\LA_E_2723917_2s.flac,spoof,LA_E_2723917
data\outputA\LA_E_2724044_2s.flac,bonafide,LA_E_2724044
data\outputA\LA_E_2724155_2s.flac,spoof,LA_E_2724155
data\outputA\LA_E_2724262_2s.flac,spoof,LA_E_2724262
data\outputA\LA_E_2724341_2s.flac,spoof,LA_E_2724341
data\outputA\LA_E_2724348_2s.flac,spoof,LA_E_2724348
data\outputA\LA_E_2725067_2s.flac,spoof,LA_E_2725067
data\outputA\LA_E_2725155_2s.flac,spoof,LA_E_2725155
data\outputA\LA_E_2725265_2s.flac,spoof,LA_E_2725265
data\outputA\LA_E_2725330_2s.flac,spoof,LA_E_2725330
data\outputA\LA_E_2725648_2s.flac,spoof,LA_E_2725648
data\outputA\LA_E_2725664_2s.flac,spoof,LA_E_2725664
data\outputA\LA_E_2726014_2s.flac,spoof,LA_E_2726014
data\outputA\LA_E_2726158_2s.flac,spoof,LA_E_2726158
data\outputA\LA_E_2726231_2s.flac,spoof,LA_E_2726231
data\outputA\LA_E_2726331_2s.flac,spoof,LA_E_2726331
data\outputA\LA_E_2726755_2s.flac,spoof,LA_E_2726755
data\outputA\LA_E_2726806_2s.flac,spoof,LA_E_2726806
data\outputA\LA_E_2726876_2s.flac,spoof,LA_E_2726876
data\outputA\LA_E_2727141_2s.flac,spoof,LA_E_2727141
data\outputA\LA_E_2727149_2s.flac,bonafide,LA_E_2727149
data\outputA\LA_E_2727170_2s.flac,bonafide,LA_E_2727170
data\outputA\LA_E_2727493_2s.flac,spoof,LA_E_2727493
data\outputA\LA_E_2727547_2s.flac,spoof,LA_E_2727547
data\outputA\LA_E_2727624_2s.flac,spoof,LA_E_2727624
data\outputA\LA_E_2727777_2s.flac,spoof,LA_E_2727777
data\outputA\LA_E_2727948_2s.flac,spoof,LA_E_2727948
data\outputA\LA_E_2728140_2s.flac,bonafide,LA_E_2728140
data\outputA\LA_E_2728406_2s.flac,spoof,LA_E_2728406
data\outputA\LA_E_2728510_2s.flac,spoof,LA_E_2728510
data\outputA\LA_E_2728520_2s.flac,spoof,LA_E_2728520
data\outputA\LA_E_2728604_2s.flac,bonafide,LA_E_2728604
data\outputA\LA_E_2728659_2s.flac,spoof,LA_E_2728659
data\outputA\LA_E_2728788_2s.flac,spoof,LA_E_2728788
data\outputA\LA_E_2728803_2s.flac,spoof,LA_E_2728803
data\outputA\LA_E_2728986_2s.flac,spoof,LA_E_2728986
data\outputA\LA_E_2729177_2s.flac,spoof,LA_E_2729177
data\outputA\LA_E_2729264_2s.flac,spoof,LA_E_2729264
data\outputA\LA_E_2729406_2s.flac,bonafide,LA_E_2729406
data\outputA\LA_E_2729467_2s.flac,spoof,LA_E_2729467
data\outputA\LA_E_2729631_2s.flac,spoof,LA_E_2729631
data\outputA\LA_E_2729657_2s.flac,spoof,LA_E_2729657
data\outputA\LA_E_2729729_2s.flac,spoof,LA_E_2729729
data\outputA\LA_E_2730083_2s.flac,spoof,LA_E_2730083
data\outputA\LA_E_2730234_2s.flac,spoof,LA_E_2730234
data\outputA\LA_E_2730259_2s.flac,spoof,LA_E_2730259
data\outputA\LA_E_2730295_2s.flac,spoof,LA_E_2730295
data\outputA\LA_E_2730296_2s.flac,spoof,LA_E_2730296
data\outputA\LA_E_2730345_2s.flac,spoof,LA_E_2730345
data\outputA\LA_E_2730354_2s.flac,spoof,LA_E_2730354
data\outputA\LA_E_2730539_2s.flac,spoof,LA_E_2730539
data\outputA\LA_E_2730575_2s.flac,spoof,LA_E_2730575
data\outputA\LA_E_2730776_2s.flac,bonafide,LA_E_2730776
data\outputA\LA_E_2731082_2s.flac,spoof,LA_E_2731082
data\outputA\LA_E_2731326_2s.flac,spoof,LA_E_2731326
data\outputA\LA_E_2731408_2s.flac,spoof,LA_E_2731408
data\outputA\LA_E_2731462_2s.flac,spoof,LA_E_2731462
data\outputA\LA_E_2731687_2s.flac,bonafide,LA_E_2731687
data\outputA\LA_E_2731737_2s.flac,spoof,LA_E_2731737
data\outputA\LA_E_2731894_2s.flac,spoof,LA_E_2731894
data\outputA\LA_E_2731942_2s.flac,spoof,LA_E_2731942
data\outputA\LA_E_2732237_2s.flac,spoof,LA_E_2732237
data\outputA\LA_E_2732442_2s.flac,spoof,LA_E_2732442
data\outputA\LA_E_2732455_2s.flac,bonafide,LA_E_2732455
data\outputA\LA_E_2732508_2s.flac,spoof,LA_E_2732508
data\outputA\LA_E_2732613_2s.flac,spoof,LA_E_2732613
data\outputA\LA_E_2732744_2s.flac,spoof,LA_E_2732744
data\outputA\LA_E_2732906_2s.flac,spoof,LA_E_2732906
data\outputA\LA_E_2733042_2s.flac,bonafide,LA_E_2733042
data\outputA\LA_E_2733158_2s.flac,spoof,LA_E_2733158
data\outputA\LA_E_2733216_2s.flac,spoof,LA_E_2733216
data\outputA\LA_E_2733468_2s.flac,spoof,LA_E_2733468
data\outputA\LA_E_2733567_2s.flac,spoof,LA_E_2733567
data\outputA\LA_E_2733703_2s.flac,bonafide,LA_E_2733703
data\outputA\LA_E_2733990_2s.flac,spoof,LA_E_2733990
data\outputA\LA_E_2734091_2s.flac,spoof,LA_E_2734091
data\outputA\LA_E_2734101_2s.flac,spoof,LA_E_2734101
data\outputA\LA_E_2734213_2s.flac,spoof,LA_E_2734213
data\outputA\LA_E_2734268_2s.flac,spoof,LA_E_2734268
data\outputA\LA_E_2734302_2s.flac,spoof,LA_E_2734302
data\outputA\LA_E_2734370_2s.flac,spoof,LA_E_2734370
data\outputA\LA_E_2734380_2s.flac,spoof,LA_E_2734380
data\outputA\LA_E_2734399_2s.flac,bonafide,LA_E_2734399
data\outputA\LA_E_2734426_2s.flac,spoof,LA_E_2734426
data\outputA\LA_E_2734562_2s.flac,spoof,LA_E_2734562
data\outputA\LA_E_2734627_2s.flac,spoof,LA_E_2734627
data\outputA\LA_E_2734648_2s.flac,spoof,LA_E_2734648
data\outputA\LA_E_2734649_2s.flac,spoof,LA_E_2734649
data\outputA\LA_E_2734811_2s.flac,spoof,LA_E_2734811
data\outputA\LA_E_2735102_2s.flac,spoof,LA_E_2735102
data\outputA\LA_E_2735443_2s.flac,spoof,LA_E_2735443
data\outputA\LA_E_2735466_2s.flac,spoof,LA_E_2735466
data\outputA\LA_E_2735504_2s.flac,spoof,LA_E_2735504
data\outputA\LA_E_2735563_2s.flac,spoof,LA_E_2735563
data\outputA\LA_E_2735582_2s.flac,spoof,LA_E_2735582
data\outputA\LA_E_2735693_2s.flac,spoof,LA_E_2735693
data\outputA\LA_E_2735761_2s.flac,spoof,LA_E_2735761
data\outputA\LA_E_2735774_2s.flac,spoof,LA_E_2735774
data\outputA\LA_E_2735909_2s.flac,spoof,LA_E_2735909
data\outputA\LA_E_2736069_2s.flac,spoof,LA_E_2736069
data\outputA\LA_E_2736351_2s.flac,spoof,LA_E_2736351
data\outputA\LA_E_2736413_2s.flac,spoof,LA_E_2736413
data\outputA\LA_E_2736445_2s.flac,spoof,LA_E_2736445
data\outputA\LA_E_2736550_2s.flac,spoof,LA_E_2736550
data\outputA\LA_E_2737020_2s.flac,spoof,LA_E_2737020
data\outputA\LA_E_2737032_2s.flac,spoof,LA_E_2737032
data\outputA\LA_E_2737070_2s.flac,spoof,LA_E_2737070
data\outputA\LA_E_2737433_2s.flac,spoof,LA_E_2737433
data\outputA\LA_E_2737480_2s.flac,spoof,LA_E_2737480
data\outputA\LA_E_2737482_2s.flac,spoof,LA_E_2737482
data\outputA\LA_E_2737682_2s.flac,spoof,LA_E_2737682
data\outputA\LA_E_2738229_2s.flac,spoof,LA_E_2738229
data\outputA\LA_E_2738986_2s.flac,bonafide,LA_E_2738986
data\outputA\LA_E_2739057_2s.flac,spoof,LA_E_2739057
data\outputA\LA_E_2739204_2s.flac,spoof,LA_E_2739204
data\outputA\LA_E_2739425_2s.flac,bonafide,LA_E_2739425
data\outputA\LA_E_2739452_2s.flac,spoof,LA_E_2739452
data\outputA\LA_E_2739598_2s.flac,spoof,LA_E_2739598
data\outputA\LA_E_2739799_2s.flac,spoof,LA_E_2739799
data\outputA\LA_E_2739873_2s.flac,spoof,LA_E_2739873
data\outputA\LA_E_2740139_2s.flac,bonafide,LA_E_2740139
data\outputA\LA_E_2740199_2s.flac,spoof,LA_E_2740199
data\outputA\LA_E_2740321_2s.flac,bonafide,LA_E_2740321
data\outputA\LA_E_2740552_2s.flac,spoof,LA_E_2740552
data\outputA\LA_E_2740565_2s.flac,bonafide,LA_E_2740565
data\outputA\LA_E_2740633_2s.flac,spoof,LA_E_2740633
data\outputA\LA_E_2740708_2s.flac,spoof,LA_E_2740708
data\outputA\LA_E_2740826_2s.flac,spoof,LA_E_2740826
data\outputA\LA_E_2740876_2s.flac,spoof,LA_E_2740876
data\outputA\LA_E_2740881_2s.flac,bonafide,LA_E_2740881
data\outputA\LA_E_2740939_2s.flac,spoof,LA_E_2740939
data\outputA\LA_E_2741020_2s.flac,spoof,LA_E_2741020
data\outputA\LA_E_2741028_2s.flac,spoof,LA_E_2741028
data\outputA\LA_E_2741210_2s.flac,spoof,LA_E_2741210
data\outputA\LA_E_2741240_2s.flac,spoof,LA_E_2741240
data\outputA\LA_E_2741256_2s.flac,spoof,LA_E_2741256
data\outputA\LA_E_2741320_2s.flac,bonafide,LA_E_2741320
data\outputA\LA_E_2741529_2s.flac,spoof,LA_E_2741529
data\outputA\LA_E_2741538_2s.flac,spoof,LA_E_2741538
data\outputA\LA_E_2741598_2s.flac,spoof,LA_E_2741598
data\outputA\LA_E_2741646_2s.flac,spoof,LA_E_2741646
data\outputA\LA_E_2741715_2s.flac,spoof,LA_E_2741715
data\outputA\LA_E_2741987_2s.flac,spoof,LA_E_2741987
data\outputA\LA_E_2742024_2s.flac,spoof,LA_E_2742024
data\outputA\LA_E_2742246_2s.flac,spoof,LA_E_2742246
data\outputA\LA_E_2742286_2s.flac,bonafide,LA_E_2742286
data\outputA\LA_E_2742304_2s.flac,bonafide,LA_E_2742304
data\outputA\LA_E_2742410_2s.flac,bonafide,LA_E_2742410
data\outputA\LA_E_2742461_2s.flac,spoof,LA_E_2742461
data\outputA\LA_E_2742562_2s.flac,bonafide,LA_E_2742562
data\outputA\LA_E_2742605_2s.flac,spoof,LA_E_2742605
data\outputA\LA_E_2742850_2s.flac,spoof,LA_E_2742850
data\outputA\LA_E_2743036_2s.flac,spoof,LA_E_2743036
data\outputA\LA_E_2743043_2s.flac,spoof,LA_E_2743043
data\outputA\LA_E_2743118_2s.flac,spoof,LA_E_2743118
data\outputA\LA_E_2743251_2s.flac,spoof,LA_E_2743251
data\outputA\LA_E_2743345_2s.flac,spoof,LA_E_2743345
data\outputA\LA_E_2743379_2s.flac,spoof,LA_E_2743379
data\outputA\LA_E_2743549_2s.flac,spoof,LA_E_2743549
data\outputA\LA_E_2743688_2s.flac,bonafide,LA_E_2743688
data\outputA\LA_E_2743788_2s.flac,spoof,LA_E_2743788
data\outputA\LA_E_2743790_2s.flac,bonafide,LA_E_2743790
data\outputA\LA_E_2743839_2s.flac,bonafide,LA_E_2743839
data\outputA\LA_E_2744124_2s.flac,spoof,LA_E_2744124
data\outputA\LA_E_2744453_2s.flac,spoof,LA_E_2744453
data\outputA\LA_E_2744493_2s.flac,spoof,LA_E_2744493
data\outputA\LA_E_2744511_2s.flac,spoof,LA_E_2744511
data\outputA\LA_E_2744782_2s.flac,spoof,LA_E_2744782
data\outputA\LA_E_2744883_2s.flac,bonafide,LA_E_2744883
data\outputA\LA_E_2744908_2s.flac,spoof,LA_E_2744908
data\outputA\LA_E_2745330_2s.flac,spoof,LA_E_2745330
data\outputA\LA_E_2745456_2s.flac,spoof,LA_E_2745456
data\outputA\LA_E_2745742_2s.flac,spoof,LA_E_2745742
data\outputA\LA_E_2745756_2s.flac,bonafide,LA_E_2745756
data\outputA\LA_E_2745935_2s.flac,spoof,LA_E_2745935
data\outputA\LA_E_2745958_2s.flac,spoof,LA_E_2745958
data\outputA\LA_E_2745967_2s.flac,spoof,LA_E_2745967
data\outputA\LA_E_2746141_2s.flac,spoof,LA_E_2746141
data\outputA\LA_E_2746392_2s.flac,spoof,LA_E_2746392
data\outputA\LA_E_2746436_2s.flac,spoof,LA_E_2746436
data\outputA\LA_E_2746716_2s.flac,bonafide,LA_E_2746716
data\outputA\LA_E_2747307_2s.flac,spoof,LA_E_2747307
data\outputA\LA_E_2747481_2s.flac,spoof,LA_E_2747481
data\outputA\LA_E_2747500_2s.flac,spoof,LA_E_2747500
data\outputA\LA_E_2747678_2s.flac,spoof,LA_E_2747678
data\outputA\LA_E_2748103_2s.flac,spoof,LA_E_2748103
data\outputA\LA_E_2748354_2s.flac,bonafide,LA_E_2748354
data\outputA\LA_E_2748593_2s.flac,spoof,LA_E_2748593
data\outputA\LA_E_2748780_2s.flac,spoof,LA_E_2748780
data\outputA\LA_E_2748800_2s.flac,spoof,LA_E_2748800
data\outputA\LA_E_2748849_2s.flac,spoof,LA_E_2748849
data\outputA\LA_E_2748901_2s.flac,spoof,LA_E_2748901
data\outputA\LA_E_2749303_2s.flac,spoof,LA_E_2749303
data\outputA\LA_E_2749707_2s.flac,spoof,LA_E_2749707
data\outputA\LA_E_2749890_2s.flac,spoof,LA_E_2749890
data\outputA\LA_E_2750093_2s.flac,spoof,LA_E_2750093
data\outputA\LA_E_2750103_2s.flac,spoof,LA_E_2750103
data\outputA\LA_E_2750150_2s.flac,spoof,LA_E_2750150
data\outputA\LA_E_2750450_2s.flac,spoof,LA_E_2750450
data\outputA\LA_E_2750469_2s.flac,spoof,LA_E_2750469
data\outputA\LA_E_2750638_2s.flac,spoof,LA_E_2750638
data\outputA\LA_E_2750751_2s.flac,spoof,LA_E_2750751
data\outputA\LA_E_2751065_2s.flac,spoof,LA_E_2751065
data\outputA\LA_E_2751139_2s.flac,bonafide,LA_E_2751139
data\outputA\LA_E_2751455_2s.flac,spoof,LA_E_2751455
data\outputA\LA_E_2751650_2s.flac,spoof,LA_E_2751650
data\outputA\LA_E_2751839_2s.flac,spoof,LA_E_2751839
data\outputA\LA_E_2751995_2s.flac,spoof,LA_E_2751995
data\outputA\LA_E_2752009_2s.flac,spoof,LA_E_2752009
data\outputA\LA_E_2752133_2s.flac,spoof,LA_E_2752133
data\outputA\LA_E_2752179_2s.flac,spoof,LA_E_2752179
data\outputA\LA_E_2752252_2s.flac,spoof,LA_E_2752252
data\outputA\LA_E_2752429_2s.flac,spoof,LA_E_2752429
data\outputA\LA_E_2752552_2s.flac,spoof,LA_E_2752552
data\outputA\LA_E_2752594_2s.flac,spoof,LA_E_2752594
data\outputA\LA_E_2752604_2s.flac,spoof,LA_E_2752604
data\outputA\LA_E_2752621_2s.flac,bonafide,LA_E_2752621
data\outputA\LA_E_2752691_2s.flac,spoof,LA_E_2752691
data\outputA\LA_E_2752702_2s.flac,spoof,LA_E_2752702
data\outputA\LA_E_2752882_2s.flac,spoof,LA_E_2752882
data\outputA\LA_E_2753084_2s.flac,spoof,LA_E_2753084
data\outputA\LA_E_2753143_2s.flac,spoof,LA_E_2753143
data\outputA\LA_E_2753325_2s.flac,spoof,LA_E_2753325
data\outputA\LA_E_2754047_2s.flac,spoof,LA_E_2754047
data\outputA\LA_E_2754100_2s.flac,spoof,LA_E_2754100
data\outputA\LA_E_2754119_2s.flac,spoof,LA_E_2754119
data\outputA\LA_E_2754137_2s.flac,spoof,LA_E_2754137
data\outputA\LA_E_2754194_2s.flac,spoof,LA_E_2754194
data\outputA\LA_E_2754283_2s.flac,spoof,LA_E_2754283
data\outputA\LA_E_2754293_2s.flac,bonafide,LA_E_2754293
data\outputA\LA_E_2754450_2s.flac,spoof,LA_E_2754450
data\outputA\LA_E_2754504_2s.flac,spoof,LA_E_2754504
data\outputA\LA_E_2754649_2s.flac,spoof,LA_E_2754649
data\outputA\LA_E_2754676_2s.flac,bonafide,LA_E_2754676
data\outputA\LA_E_2755190_2s.flac,spoof,LA_E_2755190
data\outputA\LA_E_2755287_2s.flac,spoof,LA_E_2755287
data\outputA\LA_E_2755440_2s.flac,spoof,LA_E_2755440
data\outputA\LA_E_2755493_2s.flac,spoof,LA_E_2755493
data\outputA\LA_E_2755592_2s.flac,spoof,LA_E_2755592
data\outputA\LA_E_2755593_2s.flac,spoof,LA_E_2755593
data\outputA\LA_E_2755833_2s.flac,spoof,LA_E_2755833
data\outputA\LA_E_2755854_2s.flac,spoof,LA_E_2755854
data\outputA\LA_E_2756031_2s.flac,spoof,LA_E_2756031
data\outputA\LA_E_2756126_2s.flac,spoof,LA_E_2756126
data\outputA\LA_E_2756156_2s.flac,bonafide,LA_E_2756156
data\outputA\LA_E_2756345_2s.flac,bonafide,LA_E_2756345
data\outputA\LA_E_2756353_2s.flac,spoof,LA_E_2756353
data\outputA\LA_E_2756564_2s.flac,bonafide,LA_E_2756564
data\outputA\LA_E_2756641_2s.flac,spoof,LA_E_2756641
data\outputA\LA_E_2757001_2s.flac,spoof,LA_E_2757001
data\outputA\LA_E_2757039_2s.flac,spoof,LA_E_2757039
data\outputA\LA_E_2757122_2s.flac,bonafide,LA_E_2757122
data\outputA\LA_E_2757181_2s.flac,spoof,LA_E_2757181
data\outputA\LA_E_2757307_2s.flac,spoof,LA_E_2757307
data\outputA\LA_E_2757322_2s.flac,spoof,LA_E_2757322
data\outputA\LA_E_2757409_2s.flac,spoof,LA_E_2757409
data\outputA\LA_E_2757474_2s.flac,spoof,LA_E_2757474
data\outputA\LA_E_2757774_2s.flac,bonafide,LA_E_2757774
data\outputA\LA_E_2757869_2s.flac,bonafide,LA_E_2757869
data\outputA\LA_E_2758124_2s.flac,spoof,LA_E_2758124
data\outputA\LA_E_2758147_2s.flac,spoof,LA_E_2758147
data\outputA\LA_E_2758181_2s.flac,spoof,LA_E_2758181
data\outputA\LA_E_2758229_2s.flac,spoof,LA_E_2758229
data\outputA\LA_E_2758415_2s.flac,spoof,LA_E_2758415
data\outputA\LA_E_2758468_2s.flac,bonafide,LA_E_2758468
data\outputA\LA_E_2758669_2s.flac,spoof,LA_E_2758669
data\outputA\LA_E_2758725_2s.flac,spoof,LA_E_2758725
data\outputA\LA_E_2758829_2s.flac,spoof,LA_E_2758829
data\outputA\LA_E_2758899_2s.flac,bonafide,LA_E_2758899
data\outputA\LA_E_2758927_2s.flac,spoof,LA_E_2758927
data\outputA\LA_E_2759120_2s.flac,spoof,LA_E_2759120
data\outputA\LA_E_2759204_2s.flac,spoof,LA_E_2759204
data\outputA\LA_E_2759584_2s.flac,bonafide,LA_E_2759584
data\outputA\LA_E_2759663_2s.flac,spoof,LA_E_2759663
data\outputA\LA_E_2759857_2s.flac,spoof,LA_E_2759857
data\outputA\LA_E_2759967_2s.flac,spoof,LA_E_2759967
data\outputA\LA_E_2759981_2s.flac,spoof,LA_E_2759981
data\outputA\LA_E_2760180_2s.flac,bonafide,LA_E_2760180
data\outputA\LA_E_2760231_2s.flac,spoof,LA_E_2760231
data\outputA\LA_E_2761026_2s.flac,spoof,LA_E_2761026
data\outputA\LA_E_2761157_2s.flac,spoof,LA_E_2761157
data\outputA\LA_E_2761188_2s.flac,spoof,LA_E_2761188
data\outputA\LA_E_2761281_2s.flac,spoof,LA_E_2761281
data\outputA\LA_E_2761459_2s.flac,bonafide,LA_E_2761459
data\outputA\LA_E_2761527_2s.flac,spoof,LA_E_2761527
data\outputA\LA_E_2761553_2s.flac,spoof,LA_E_2761553
data\outputA\LA_E_2761702_2s.flac,bonafide,LA_E_2761702
data\outputA\LA_E_2761725_2s.flac,spoof,LA_E_2761725
data\outputA\LA_E_2761946_2s.flac,bonafide,LA_E_2761946
data\outputA\LA_E_2761996_2s.flac,spoof,LA_E_2761996
data\outputA\LA_E_2762069_2s.flac,spoof,LA_E_2762069
data\outputA\LA_E_2762084_2s.flac,spoof,LA_E_2762084
data\outputA\LA_E_2762169_2s.flac,spoof,LA_E_2762169
data\outputA\LA_E_2762214_2s.flac,spoof,LA_E_2762214
data\outputA\LA_E_2762296_2s.flac,bonafide,LA_E_2762296
data\outputA\LA_E_2762612_2s.flac,spoof,LA_E_2762612
data\outputA\LA_E_2762689_2s.flac,spoof,LA_E_2762689
data\outputA\LA_E_2762803_2s.flac,bonafide,LA_E_2762803
data\outputA\LA_E_2762977_2s.flac,spoof,LA_E_2762977
data\outputA\LA_E_2763108_2s.flac,spoof,LA_E_2763108
data\outputA\LA_E_2763245_2s.flac,bonafide,LA_E_2763245
data\outputA\LA_E_2763497_2s.flac,spoof,LA_E_2763497
data\outputA\LA_E_2763685_2s.flac,spoof,LA_E_2763685
data\outputA\LA_E_2763787_2s.flac,spoof,LA_E_2763787
data\outputA\LA_E_2763910_2s.flac,bonafide,LA_E_2763910
data\outputA\LA_E_2763958_2s.flac,spoof,LA_E_2763958
data\outputA\LA_E_2764007_2s.flac,spoof,LA_E_2764007
data\outputA\LA_E_2764246_2s.flac,spoof,LA_E_2764246
data\outputA\LA_E_2764261_2s.flac,spoof,LA_E_2764261
data\outputA\LA_E_2764376_2s.flac,spoof,LA_E_2764376
data\outputA\LA_E_2764402_2s.flac,spoof,LA_E_2764402
data\outputA\LA_E_2764456_2s.flac,spoof,LA_E_2764456
data\outputA\LA_E_2764602_2s.flac,spoof,LA_E_2764602
data\outputA\LA_E_2764679_2s.flac,spoof,LA_E_2764679
data\outputA\LA_E_2764715_2s.flac,spoof,LA_E_2764715
data\outputA\LA_E_2764825_2s.flac,spoof,LA_E_2764825
data\outputA\LA_E_2764855_2s.flac,spoof,LA_E_2764855
data\outputA\LA_E_2765016_2s.flac,spoof,LA_E_2765016
